id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365,location
6288166,Comfortable House near UT Campus,32689270,James,,78756,30.319478070389493,-97.74130209645348,Entire home/apt,100,1,2,2015-08-28,0.32,1,0,POINT(-97.74130209645348 30.319478070389493)
1011620,Cute Ranch - Austin Allendale Area,5564649,Duane,,78756,30.32958872049058,-97.74404151261767,Entire home/apt,225,2,1,2013-05-29,0.03,1,343,POINT(-97.74404151261767 30.32958872049058)
1535250,Cute apartment in central Austin!!,8187341,Natalya,,78756,30.327249925052055,-97.73823633789547,Entire home/apt,85,2,36,2015-10-22,1.37,1,296,POINT(-97.73823633789547 30.327249925052055)
5992071,Central Austin Craftsman Sleeps 4,11709743,Dustin,,78756,30.310824416902925,-97.74798559987052,Entire home/apt,175,2,0,,,1,318,POINT(-97.74798559987052 30.310824416902925)
8186030,Cozy 1 bedroom in central location,7988240,Alex,,78756,30.307963230015154,-97.74673687903393,Entire home/apt,95,1,1,2015-10-10,1,1,350,POINT(-97.74673687903393 30.307963230015154)
5565604,3 BR Rosedale Home @ Central Austin,22299444,,,78756,30.310577554200687,-97.74445974452334,Entire home/apt,106,30,5,2015-05-12,0.67,2,346,POINT(-97.74445974452334 30.310577554200687)
683017,Central Austin Modern Elegance,3434513,Marty,,78756,30.31319456998555,-97.74200692448504,Entire home/apt,800,3,0,,,1,365,POINT(-97.74200692448504 30.31319456998555)
8186176,250sq-ft New Studio - Cent. Austin,27344698,Lizan,,78756,30.310819426862228,-97.74219236217331,Entire home/apt,135,2,2,2015-10-13,1.43,1,349,POINT(-97.74219236217331 30.310819426862228)
2250253,SXSW Cancel- Central ATX  Cottage,627048,Lisa,,78756,30.32266340848607,-97.73276023008873,Entire home/apt,399,4,0,,,1,365,POINT(-97.73276023008873 30.32266340848607)
971370,Vibrant room in Central Austin,5284197,Karen,,78756,30.31932344052168,-97.7458502540727,Private room,55,2,8,2015-09-18,0.39,1,310,POINT(-97.7458502540727 30.31932344052168)
5459498,Two Bed One Bath Central Austin,28319094,Jessica,,78756,30.325209166895032,-97.73860364270332,Entire home/apt,250,1,0,,,1,0,POINT(-97.73860364270332 30.325209166895032)
2474218,SXSW Space w/Access to 3 BusStops,11817260,Sharon,,78756,30.323965843302272,-97.73581849255602,Shared room,75,1,0,,,1,365,POINT(-97.73581849255602 30.323965843302272)
4309531,Central Austin/Rosedale Garage Apt!,22369347,Sarah,,78756,30.311760585698597,-97.74469967467778,Entire home/apt,185,2,13,2015-11-01,1.01,1,341,POINT(-97.74469967467778 30.311760585698597)
2722858,Charming 3/2 in Central Austin,13933587,LaShawn,,78756,30.32114126861238,-97.74304960677293,Entire home/apt,199,1,5,2015-10-27,0.44,1,243,POINT(-97.74304960677293 30.32114126861238)
1850056,Mid-Town Contemporary Home,7695107,Dawn,,78756,30.31174612432943,-97.73990996513147,Entire home/apt,350,5,0,,,1,314,POINT(-97.73990996513147 30.31174612432943)
8301191,spacious two story townhome,43768510,Dorothy,,78756,30.326085115745368,-97.73239708760269,Entire home/apt,85,1,0,,,1,33,POINT(-97.73239708760269 30.326085115745368)
6463905,The Parker!,33666377,Caleb,,78756,30.319197700948262,-97.73069257233527,Entire home/apt,97,1,1,2015-06-13,0.20,3,146,POINT(-97.73069257233527 30.319197700948262)
5576522,Super Sweet Spot - Walk Everywhere!,28913211,Jessica,,78756,30.327945451895875,-97.73831477872105,Entire home/apt,61,2,7,2015-10-05,0.95,1,219,POINT(-97.73831477872105 30.327945451895875)
627784,Charming Home in Central Austin,2194671,Louie,,78756,30.316232900502964,-97.74690702623046,Entire home/apt,120,14,5,2015-06-28,0.25,2,26,POINT(-97.74690702623046 30.316232900502964)
528160,*****Home to Rent for SXSW*****,2595087,Sinclair,,78756,30.316097785314003,-97.74367960780452,Entire home/apt,700,2,0,,,1,365,POINT(-97.74367960780452 30.316097785314003)
362460,SXSW  Bungalow Available 2/1,1831617,Chris,,78756,30.317253412800955,-97.74402603308903,Entire home/apt,625,4,0,,,1,365,POINT(-97.74402603308903 30.317253412800955)
5309717,HYDE PARK | YOU ARE HERE,21597290,Sofia,,78756,30.319480400529834,-97.73084113389434,Entire home/apt,700,2,5,2015-09-21,0.83,4,234,POINT(-97.73084113389434 30.319480400529834)
5641626,Great Cozy 2/1 close to downtown!!,29237885,Scott,,78756,30.31878240418612,-97.73998660913298,Entire home/apt,250,3,1,2015-03-17,0.13,2,214,POINT(-97.73998660913298 30.31878240418612)
312499,Great Modern Home in Central Austin,1606567,Brooke,,78756,30.322841486914243,-97.73719644759878,Entire home/apt,160,6,1,2012-03-15,0.02,1,310,POINT(-97.73719644759878 30.322841486914243)
5543526,Home away from home,18890567,Stephanie,,78747,30.147468749449466,-97.73841111985556,Private room,40,1,21,2015-09-18,2.67,2,89,POINT(-97.73841111985556 30.147468749449466)
5455707,Master Suite,27950887,Jonn,,78747,30.150645300308597,-97.74179608467513,Private room,33,1,69,2015-11-05,8.41,1,124,POINT(-97.74179608467513 30.150645300308597)
5768100,2 Bedrooms - 2-6 People!,27950887,,,78747,30.152252091050688,-97.74146149843881,Private room,59,1,0,,,1,22,POINT(-97.74146149843881 30.152252091050688)
8627429,Safe gated apartment for festival,38866732,Jessica,,78747,30.148664133295778,-97.79292208788974,Shared room,65,1,0,,,1,365,POINT(-97.79292208788974 30.148664133295778)
5660966,Crash pad and it ain't bad!,27950887,Jonn,,78747,30.15166454633911,-97.74168796151417,Shared room,22,1,32,2015-11-05,4.57,1,29,POINT(-97.74168796151417 30.15166454633911)
5499091,Private Room with shared bath,27950887,Jonn,,78747,30.151757671446383,-97.74027377860384,Private room,27,1,32,2015-11-05,4.00,1,41,POINT(-97.74027377860384 30.151757671446383)
8273490,"Large 2,400 sq ft for F1",2779438,Rob,,78747,30.1549017601432,-97.78657992647894,Entire home/apt,350,2,0,,,1,364,POINT(-97.78657992647894 30.1549017601432)
5685241,Home Sweet Home,29476848,Angie,,78747,30.16029602156183,-97.7375617176983,Private room,80,1,1,2015-10-26,1,1,361,POINT(-97.7375617176983 30.16029602156183)
6628509,Sleeps 6! 2 Bedrooms and a loft!,27950887,Jonn,,78747,30.1508479885198,-97.74013564726187,Private room,80,1,1,2015-07-05,0.24,1,49,POINT(-97.74013564726187 30.1508479885198)
5525252,"2 Guest Bedrooms, 9 miles from dt",28654087,Meagan,,78747,30.14068783666311,-97.79358923602376,Private room,450,1,0,,,1,223,POINT(-97.79358923602376 30.14068783666311)
5526151,"Spacious New Home, Queen Bed & Bath",28660079,Enrique KiKo,,78747,30.155364578067363,-97.74355612557095,Private room,40,1,10,2015-10-27,1.26,1,154,POINT(-97.74355612557095 30.155364578067363)
5031020,Home away from home,18890567,Stephanie,,78747,30.146202369088346,-97.74003652854583,Private room,40,1,26,2015-09-26,3.31,2,364,POINT(-97.74003652854583 30.146202369088346)
320161,South Austin / Home sweet Home,1427814,Andrea,,78747,30.162039960032757,-97.73744485012207,Private room,55,1,5,2015-06-30,0.11,10,365,POINT(-97.73744485012207 30.162039960032757)
8935521,"Spacious, Sunny Home",8121594,Patricia,,78747,30.142332119442322,-97.77902957854657,Private room,50,1,0,,,1,28,POINT(-97.77902957854657 30.142332119442322)
8213678,Upscale Texas-Sized Master Bedroom!,13516248,Adan,,78747,30.157680860869505,-97.74246585472619,Private room,41,2,4,2015-10-25,1.94,1,38,POINT(-97.74246585472619 30.157680860869505)
5917038,Private room for rent (Queen bed),27656963,Emily,,78747,30.156359998896104,-97.73616557123331,Private room,100,1,0,,,1,365,POINT(-97.73616557123331 30.156359998896104)
6336913,1100 sq ft 2 bed/ 2 bath,32994047,Jessica,,78747,30.15118864489103,-97.79089833700773,Entire home/apt,75,1,3,2015-06-07,0.54,1,155,POINT(-97.79089833700773 30.15118864489103)
8630542,Sun Drenched Room in South Austin,8121594,,,78747,30.14243478813626,-97.77824676445213,Private room,70,1,3,2015-10-24,2.65,1,179,POINT(-97.77824676445213 30.14243478813626)
74880,"Comfy in Central Austin, Free Bikes",395036,Nicholas,,78751,30.307792317756668,-97.71789212970097,Private room,65,3,10,2015-10-05,0.23,2,351,POINT(-97.71789212970097 30.307792317756668)
74946,Hyde Park Bungalow - Bikes & Piano!,395036,Nicholas,,78751,30.30912771688942,-97.71798762376133,Private room,55,3,12,2015-10-24,0.21,2,350,POINT(-97.71798762376133 30.30912771688942)
5571370,Giant room in awesome 70's splendor,5259888,Jeff,,78751,30.29861108813273,-97.72108951504634,Private room,130,1,24,2015-08-23,2.94,1,308,POINT(-97.72108951504634 30.29861108813273)
7176906,Room in a hyde park house,15483565,Joe,,78751,30.301091475806093,-97.71751833485214,Private room,40,1,0,,,1,99,POINT(-97.71751833485214 30.301091475806093)
966447,Unique Single Bedroom - N. Central,5271824,Sarah,,78751,30.309334630725708,-97.7140104766217,Private room,150,1,0,,,1,365,POINT(-97.7140104766217 30.309334630725708)
5213588,Beautiful room in Austin for SXSW!,4878829,Lucy,,78751,30.30730446324994,-97.71966512620487,Private room,95,1,0,,,1,254,POINT(-97.71966512620487 30.30730446324994)
4855796,Cozy Musician/ GlobalCitizen's Home,15610136,Michael,,78751,30.320765092766162,-97.72693130153435,Private room,65,1,5,2015-11-02,3.13,1,364,POINT(-97.72693130153435 30.320765092766162)
8061794,North Loop Getaway in the City,42317242,Julia,,78751,30.318717701233687,-97.71620127519017,Private room,40,1,2,2015-10-12,1.46,2,89,POINT(-97.71620127519017 30.318717701233687)
2520888,Sunny North Loop Guest Room,807188,Alexandra,,78751,30.318333826921943,-97.71936015897661,Private room,40,1,0,,,2,40,POINT(-97.71936015897661 30.318333826921943)
8497940,Newly furnished Hyde Park studio,27795608,Sara,,78751,30.300638696758462,-97.72765409858802,Entire home/apt,65,2,4,2015-11-04,4,1,274,POINT(-97.72765409858802 30.300638696758462)
4816948,Room in Spacious Vegan House,18172422,Brendan,,78751,30.319988770675195,-97.71647475624222,Private room,100,1,0,,,1,302,POINT(-97.71647475624222 30.319988770675195)
347802,Hyde Park Bungalow close to UT & DT,1594787,Ananda & Dunstan,,78751,30.30229498844927,-97.7281497793535,Entire home/apt,99,1,119,2015-10-18,2.67,1,331,POINT(-97.7281497793535 30.30229498844927)
5523426,Large apartment close to DT & UT,14480932,Payal,,78751,30.31529771416743,-97.73403033138133,Private room,185,1,0,,,1,224,POINT(-97.73403033138133 30.31529771416743)
6807754,Charming house in North Central,35637084,Kara,,78751,30.322336735223647,-97.7241974175664,Private room,45,1,3,2015-07-16,0.64,1,91,POINT(-97.7241974175664 30.322336735223647)
2304959,The True Texas Rockhouse on 43rd,11772564,Sally,,78751,30.30123909242119,-97.71854168425718,Entire home/apt,135,2,42,2015-10-26,2.08,1,333,POINT(-97.71854168425718 30.30123909242119)
5477056,COZY little place ;),3262633,Lola,,78751,30.297523700203055,-97.71970597823325,Entire home/apt,35,1,4,2015-05-12,0.63,1,205,POINT(-97.71970597823325 30.297523700203055)
967091,Central Austin Bungalow !!!,1384553,Joanie,,78751,30.31855968852291,-97.71961243227103,Private room,400,3,0,,,1,365,POINT(-97.71961243227103 30.31855968852291)
1928538,Charming 2/2  or Master only,9988390,G Scott,,78751,30.321309193531786,-97.72050880507454,Private room,60,7,1,2015-03-23,0.13,1,365,POINT(-97.72050880507454 30.321309193531786)
6287793,Secluded Hancock Hideaway,21282774,Regina,,78751,30.301541360264192,-97.72613236955787,Entire home/apt,95,2,6,2015-11-01,1.45,1,71,POINT(-97.72613236955787 30.301541360264192)
6586651,Home avail. Oct 17-21st!,26317388,Bree,,78751,30.307004702184745,-97.71421016520388,Entire home/apt,60,2,2,2015-10-20,1.76,1,140,POINT(-97.71421016520388 30.307004702184745)
3308591,3BR/1.75BA Stylish Hyde Park House,4641823,Erica,,78751,30.30070581146619,-97.72610957807525,Entire home/apt,350,2,3,2015-10-06,0.54,7,312,POINT(-97.72610957807525 30.30070581146619)
8826503,Tech Professionals in North Loop,8167447,Martin,,78751,30.322249094140687,-97.72605589077045,Private room,50,14,0,,,1,342,POINT(-97.72605589077045 30.322249094140687)
2532718,Cheery room in a cute 50s house,12971760,Syed,,78751,30.316127606842205,-97.70905282505605,Private room,110,1,0,,,1,365,POINT(-97.70905282505605 30.316127606842205)
6404563,Room available in Hyde Park home,28721404,Inez,,78751,30.32054285008986,-97.71857771677527,Private room,80,1,0,,,1,365,POINT(-97.71857771677527 30.32054285008986)
7843621,west campus apartment all september,41330048,Alejandra,,78751,30.314941441377766,-97.73311972383159,Private room,60,1,1,2015-08-31,0.43,1,364,POINT(-97.73311972383159 30.314941441377766)
5473833,"5 miles to downtown, 2 blks to bus",28389268,Chereen,,78751,30.32257163054415,-97.7264095480945,Private room,59,4,1,2015-05-12,0.17,1,365,POINT(-97.7264095480945 30.32257163054415)
981623,2 Bedrooms - Hip North Loop Strip,5375812,Nick,,78751,30.3192178267246,-97.72592065328031,Private room,200,1,0,,,1,365,POINT(-97.72592065328031 30.3192178267246)
4271028,Cozy room in a charming house,22174679,Marie,,78751,30.310828372064933,-97.7119939660828,Private room,100,1,0,,,1,365,POINT(-97.7119939660828 30.310828372064933)
8567050,Country Cottage in Hyde Park,18008021,Nick,,78751,30.302205625707465,-97.72026451012698,Entire home/apt,175,1,0,,,3,315,POINT(-97.72026451012698 30.302205625707465)
945676,"Cute, Artsy 1BR Apt - Heart of ATX",780047,Josh,,78751,30.306796654937653,-97.71499794210192,Entire home/apt,71,2,13,2015-11-02,0.40,1,126,POINT(-97.71499794210192 30.306796654937653)
1721437,Artistic Modern 2/2 Flat in Austin,1583284,Michelle,,78751,30.30392433265191,-97.7212906722512,Entire home/apt,125,2,18,2015-10-06,0.82,1,0,POINT(-97.7212906722512 30.30392433265191)
5386336,Cozy Studio in the Heart of Austin,9929000,Nate,,78751,30.30836314943173,-97.71842880011617,Entire home/apt,90,1,15,2015-10-28,1.74,1,324,POINT(-97.71842880011617 30.30836314943173)
7440637,Austin Tech and Young Professionals,8167447,Martin,,78751,30.323393231921095,-97.72614230683806,Private room,100,27,0,,,1,319,POINT(-97.72614230683806 30.323393231921095)
8151698,Amazing Hyde Park  Apartment,37828989,Luis,,78751,30.30580972701622,-97.71791833943395,Entire home/apt,109,1,6,2015-10-24,3.67,1,353,POINT(-97.71791833943395 30.30580972701622)
1709120,Cozy 1950s 2BD N. Central Austin,9017657,Chris,,78751,30.322533532818362,-97.72112383798257,Entire home/apt,90,1,43,2015-10-26,1.71,1,195,POINT(-97.72112383798257 30.322533532818362)
3130995,"Charming, Modern Studio - Hyde Park",1488733,Brooke,,78751,30.30725595565778,-97.71737424514441,Entire home/apt,85,3,28,2015-10-26,1.71,17,337,POINT(-97.71737424514441 30.30725595565778)
8549235,"Darling Bungalow in Austin, TX",32928493,Kalen,,78751,30.307586026514407,-97.72160472633749,Entire home/apt,200,2,0,,,1,51,POINT(-97.72160472633749 30.307586026514407)
5590653,3/2 SXSW Hyde Park Family Home,28985665,Simon,,78751,30.303094189175187,-97.72169723915877,Entire home/apt,800,1,0,,,1,218,POINT(-97.72169723915877 30.303094189175187)
4270825,Comfy room near UT and downtown,22173222,Houston,,78751,30.305860418354825,-97.72735448542765,Private room,64,1,49,2015-10-29,3.77,1,329,POINT(-97.72735448542765 30.305860418354825)
5396207,Cozy home office/bedroom,4803781,Jodie,,78751,30.304699775311864,-97.72991284644976,Private room,199,3,1,2015-03-17,0.13,1,90,POINT(-97.72991284644976 30.304699775311864)
8291582,The Bubble Bungalow,406787,Lauren,,78751,30.304866987344422,-97.7194012936221,Entire home/apt,100,2,1,2015-10-06,0.91,1,49,POINT(-97.7194012936221 30.304866987344422)
8016745,North Loop Getaway in the City,42317242,Julia,,78751,30.31907079727486,-97.71724582252561,Entire home/apt,90,1,1,2015-09-22,0.63,2,90,POINT(-97.71724582252561 30.31907079727486)
8577980,3BR/2.5BA - Modern House,23953415,Petra,,78751,30.319183290888148,-97.72757782743382,Entire home/apt,495,2,2,2015-10-09,1.67,2,157,POINT(-97.72757782743382 30.319183290888148)
8221372,Peaceful sunlit room in Hyde Park,43352073,Michael,,78751,30.313688928657697,-97.7225010227337,Private room,94,1,3,2015-10-26,1.84,1,361,POINT(-97.7225010227337 30.313688928657697)
4435703,Comfortable 1BR Convenient to All,3363595,Willie,,78751,30.307818954507496,-97.73384624263366,Private room,160,1,0,,,1,350,POINT(-97.73384624263366 30.307818954507496)
4376231,Beautiful house in Hyde park.,1770266,Dewey,,78751,30.314123365493053,-97.72006917019971,Private room,79,1,29,2015-10-24,2.38,1,361,POINT(-97.72006917019971 30.314123365493053)
5265366,Hyde Park Retreat,27255716,Elizabeth,,78751,30.314962488388662,-97.71907152051571,Entire home/apt,156,1,10,2015-10-26,1.64,1,244,POINT(-97.71907152051571 30.314962488388662)
5074095,North Loop house for SXSW!,19109773,Melissa,,78751,30.31818677213336,-97.71763139842187,Entire home/apt,600,3,0,,,1,269,POINT(-97.71763139842187 30.31818677213336)
8390149,1 bedroom apt minutes from downtown,44208891,Erin,,78751,30.31375052971362,-97.73369001425196,Entire home/apt,180,2,0,,,1,28,POINT(-97.73369001425196 30.31375052971362)
3905528,One Bedroom/Central Austin (ACL!),20226672,Katelyn,,78751,30.30630512960195,-97.71524563233982,Entire home/apt,300,1,0,,,1,365,POINT(-97.71524563233982 30.30630512960195)
9025225,4BR North Loop Charmer in Austin,31148752,Bo,,78751,30.319707082001774,-97.72687129429171,Entire home/apt,300,2,0,,,2,0,POINT(-97.72687129429171 30.319707082001774)
2227127,Private Hyde Park house/yard for 4,11365421,Jayne,,78751,30.30798770335614,-97.7184895910811,Entire home/apt,230,4,2,2015-03-18,0.10,1,364,POINT(-97.7184895910811 30.30798770335614)
367356,Gorgeous Historic Hyde Park Cottage,1488733,Brooke,,78751,30.306321224543808,-97.72199708092012,Entire home/apt,185,2,24,2015-10-05,0.55,17,314,POINT(-97.72199708092012 30.306321224543808)
1329922,Tasteful Studio in Central Austin,6392463,Debra,,78751,30.30878571780624,-97.71777387090171,Entire home/apt,115,3,12,2015-05-12,0.44,1,252,POINT(-97.71777387090171 30.30878571780624)
2419588,"Charming Hyde Park Cottage, Near DT",930976,Rebecca,,78751,30.3091000322612,-97.72434887906937,Entire home/apt,150,2,3,2014-10-20,0.21,1,315,POINT(-97.72434887906937 30.3091000322612)
5355271,Lovely Bungalow in Hyde Park!,724799,Giang,,78751,30.309408819369242,-97.71666703489358,Entire home/apt,125,2,0,,,1,239,POINT(-97.71666703489358 30.309408819369242)
4066631,Vintage Bungalow in Central Austin,3113937,Caroline,,78751,30.310924481298276,-97.7160676834505,Entire home/apt,217,1,3,2015-03-20,0.36,1,365,POINT(-97.7160676834505 30.310924481298276)
